[2025-03-17T19:01:20.652Z] INFO: Login attempt from IP: ::1 with phone: 9673263120
[2025-03-17T19:01:20.656Z] INFO: [SUCCESS] POST /login | IP: ::1 | Status: 200 | Duration: 529ms
[2025-03-18T08:10:29.786Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 200 | Duration: 523ms
[2025-03-18T08:11:34.391Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2136ms
[2025-03-18T08:11:36.670Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1968ms
[2025-03-18T08:11:37.215Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2890ms
[2025-03-18T08:11:39.209Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 4304ms
[2025-03-18T08:11:42.929Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 5689ms
[2025-03-18T08:11:43.270Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 4033ms
[2025-03-18T08:11:47.259Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 4303ms
[2025-03-18T08:11:49.097Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1805ms
[2025-03-18T08:11:52.295Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3174ms
[2025-03-18T08:11:54.701Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2375ms
[2025-03-18T08:11:55.009Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 279ms
[2025-03-18T08:11:55.018Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 11725ms
[2025-03-18T08:11:55.393Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 333ms
[2025-03-18T08:11:55.400Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 342ms
[2025-03-18T08:11:55.689Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 275ms
[2025-03-18T08:11:55.751Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 334ms
[2025-03-18T08:11:55.986Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 234ms
[2025-03-18T08:11:56.082Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 309ms
[2025-03-18T08:11:56.312Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 288ms
[2025-03-18T08:11:56.404Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 303ms
[2025-03-18T08:11:56.563Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 226ms
[2025-03-18T08:11:56.609Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 173ms
[2025-03-18T08:11:56.839Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 241ms
[2025-03-18T08:11:56.930Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 303ms
[2025-03-18T08:11:56.979Z] ERROR: [FAILED] GET /api/v1/emr/job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 500 | Duration: 21705ms
[2025-03-18T08:11:57.034Z] ERROR: [FAILED] GET /api/v1/emr/job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 500 | Duration: 21923ms
[2025-03-18T08:11:57.119Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 261ms
[2025-03-18T08:11:57.275Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 330ms
[2025-03-18T08:11:57.440Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 303ms
[2025-03-18T08:11:57.577Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 285ms
[2025-03-18T08:11:57.746Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 285ms
[2025-03-18T08:11:57.753Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 21052ms
[2025-03-18T08:11:57.887Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 291ms
[2025-03-18T08:11:58.772Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1781ms
[2025-03-18T08:11:58.897Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1851ms
[2025-03-18T08:12:24.803Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 695ms
[2025-03-18T08:17:05.789Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 304 | Duration: 524ms
[2025-03-18T08:18:49.753Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 537ms
[2025-03-18T08:22:27.119Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2484ms
[2025-03-18T08:22:31.585Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 742ms
[2025-03-18T08:22:32.752Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 893ms
[2025-03-18T08:22:34.663Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2382ms
[2025-03-18T08:22:34.991Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2447ms
[2025-03-18T08:22:37.382Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 2052ms
[2025-03-18T08:22:38.831Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 5821ms
[2025-03-18T08:22:40.701Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 7988ms
[2025-03-18T08:37:39.021Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3860ms
[2025-03-18T08:37:51.178Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 652ms
[2025-03-18T08:41:27.037Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1018ms
[2025-03-18T08:41:36.240Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 624ms
[2025-03-18T08:41:41.932Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 807ms
[2025-03-18T08:42:22.378Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 629ms
[2025-03-18T08:42:24.624Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 892ms
[2025-03-18T08:45:40.605Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1569ms
[2025-03-18T08:45:42.728Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3342ms
[2025-03-18T08:45:42.853Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3646ms
[2025-03-18T08:46:31.480Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 865ms
[2025-03-18T08:46:43.209Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 608ms
[2025-03-18T08:47:36.544Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3127ms
[2025-03-18T10:04:35.427Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 5449ms
[2025-03-18T10:06:01.616Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 498ms
[2025-03-18T10:06:01.997Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 461ms
[2025-03-18T10:07:22.130Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 474ms
[2025-03-18T10:12:20.447Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 4323ms
[2025-03-18T10:14:50.174Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 200 | Duration: 3746ms
[2025-03-18T10:14:50.530Z] ERROR: [FAILED] GET /favicon.ico | IP: ::ffff:192.168.43.189 | Status: 404 | Duration: 2ms
[2025-03-18T10:16:04.888Z] ERROR: [FAILED] GET /api/v1/emr/job/application/view/ | IP: ::ffff:192.168.43.1 | Status: 401 | Duration: 1ms
[2025-03-18T10:17:12.722Z] ERROR: [FAILED] GET /api/v1/emr/job/application/view/ | IP: ::ffff:192.168.43.1 | Status: 401 | Duration: 3ms
[2025-03-18T10:18:26.305Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 304 | Duration: 380ms
[2025-03-18T10:19:14.563Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 9146ms
[2025-03-18T10:28:56.941Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 304 | Duration: 2253ms
[2025-03-18T10:29:06.456Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 200 | Duration: 5650ms
[2025-03-18T10:29:08.215Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 304 | Duration: 1757ms
[2025-03-18T10:32:22.857Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 11617ms
[2025-03-18T10:33:11.747Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1300ms
[2025-03-18T10:33:22.899Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 759ms
[2025-03-18T10:33:43.589Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 930ms
[2025-03-18T10:33:46.455Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 521ms
[2025-03-18T10:33:48.415Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 507ms
[2025-03-18T10:33:52.655Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 473ms
[2025-03-18T10:33:54.664Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 436ms
[2025-03-18T10:35:11.604Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 451ms
[2025-03-18T10:35:47.462Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 544ms
[2025-03-18T10:36:17.286Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 576ms
[2025-03-18T10:36:28.407Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 539ms
[2025-03-18T10:36:42.454Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 428ms
[2025-03-18T10:37:24.642Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 19054ms
[2025-03-18T10:37:42.595Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.189 | Status: 304 | Duration: 403ms
[2025-03-18T10:38:44.070Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.93 | Status: 200 | Duration: 574ms
[2025-03-18T10:39:01.827Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.93 | Status: 304 | Duration: 4946ms
[2025-03-18T10:40:29.340Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3360ms
[2025-03-18T10:40:45.588Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 501ms
[2025-03-18T10:40:53.632Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 378ms
[2025-03-18T10:44:12.198Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 1068ms
[2025-03-18T10:44:49.434Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 3017ms
[2025-03-18T10:47:23.595Z] ERROR: [FAILED] GET /api/v1/emr/job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 500 | Duration: 19234ms
[2025-03-18T10:57:07.622Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 477ms
[2025-03-18T10:59:41.438Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 559ms
[2025-03-18T10:59:55.104Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.93 | Status: 200 | Duration: 421ms
[2025-03-18T10:59:55.692Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.93 | Status: 304 | Duration: 353ms
[2025-03-18T11:00:18.874Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 520ms
[2025-03-18T18:48:52.835Z] INFO: [SUCCESS] GET /job/application/view/67d9177afedd5972ba1bf42c | IP: ::ffff:192.168.43.1 | Status: 304 | Duration: 502ms
